country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",26-03-2025 22:00,9.36399,78.831977,CO,13,16,14
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",26-03-2025 22:00,13.1036,80.2909,NO2,10,57,29
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",26-03-2025 22:00,13.0052189,80.2398125,PM10,48,97,72
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",26-03-2025 22:00,11.0328,77.0349,PM2.5,48,91,71
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-03-2025 22:00,12.9099161,80.1076538,NO2,16,20,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",26-03-2025 22:00,12.9533,80.2357,PM10,58,132,95
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",26-03-2025 22:00,28.6603346,77.3572563,SO2,11,120,40
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26-03-2025 22:00,26.730136,83.433859,PM2.5,44,217,133
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26-03-2025 22:00,26.730136,83.433859,PM10,100,193,149
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",26-03-2025 22:00,28.47272,77.482,PM2.5,17,273,124
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",26-03-2025 22:00,28.47272,77.482,CO,65,118,92
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",26-03-2025 22:00,28.47272,77.482,OZONE,10,313,38
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",26-03-2025 22:00,28.557054,77.453663,NO2,25,182,99
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",26-03-2025 22:00,28.557054,77.453663,SO2,4,46,20
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",26-03-2025 22:00,28.557054,77.453663,OZONE,2,153,70
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",26-03-2025 22:00,28.725645,77.749675,PM10,56,256,135
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26-03-2025 22:00,26.4703136,80.3229863,NO2,37,76,55
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26-03-2025 22:00,26.4703136,80.3229863,OZONE,6,69,33
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",26-03-2025 22:00,28.2348927,77.8683002,PM2.5,24,176,82
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",26-03-2025 22:00,28.2348927,77.8683002,PM10,80,196,134
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",26-03-2025 22:00,28.2348927,77.8683002,SO2,35,89,57
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26-03-2025 22:00,26.766433,80.927299,CO,9,36,14
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26-03-2025 22:00,26.86812,81.005119,PM10,57,180,108
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",26-03-2025 22:00,28.999264,77.7590354,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",26-03-2025 22:00,28.999264,77.7590354,NO2,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",26-03-2025 22:00,28.999264,77.7590354,CO,14,78,27
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",26-03-2025 22:00,29.06351,77.709723,PM10,97,240,154
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",26-03-2025 22:00,29.06351,77.709723,NO2,10,61,33
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",26-03-2025 22:00,28.83526,78.7446,PM10,52,123,94
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",26-03-2025 22:00,28.83526,78.7446,SO2,18,21,19
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",26-03-2025 22:00,28.840739,78.697531,NO2,20,86,44
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26-03-2025 22:00,26.906111,80.948222,PM2.5,60,354,296
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26-03-2025 22:00,26.906111,80.948222,OZONE,6,36,24
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",26-03-2025 22:00,26.90723,80.98579,OZONE,11,75,47
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",26-03-2025 22:00,26.8458805,80.9365541,PM2.5,60,338,222
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",26-03-2025 22:00,26.83399722,80.8917361,PM2.5,16,391,218
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",26-03-2025 22:00,26.83399722,80.8917361,OZONE,2,80,40
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",26-03-2025 22:00,27.106972,78.000111,CO,22,42,27
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",26-03-2025 22:00,27.19865833,78.00598056,PM10,85,250,151
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",26-03-2025 22:00,27.19412,77.96237,CO,20,86,39
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",26-03-2025 22:00,27.19862,77.92066,PM10,55,191,107
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",26-03-2025 22:00,27.19862,77.92066,SO2,17,26,20
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",26-03-2025 22:00,27.19862,77.92066,OZONE,1,6,3
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",26-03-2025 22:00,27.168897,78.37696,CO,16,42,29
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",26-03-2025 22:00,27.1594,78.3953,SO2,1,6,2
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",26-03-2025 22:00,28.646233,77.358075,SO2,2,104,15
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",26-03-2025 22:00,28.757294,77.278792,NO2,91,159,110
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",26-03-2025 22:00,28.685382,77.453839,NH3,5,13,9
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",26-03-2025 22:00,17.417094,78.457437,CO,36,60,47
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",26-03-2025 22:00,17.349694,78.451437,CO,6,16,11
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",26-03-2025 22:00,17.349694,78.451437,OZONE,22,27,25
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",26-03-2025 22:00,27.23711,78.01936,SO2,5,16,9
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",26-03-2025 22:00,27.106972,78.000111,NO2,8,9,8
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",26-03-2025 22:00,28.964949,77.278761,OZONE,1,101,47
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",26-03-2025 22:00,28.359581,79.414455,SO2,80,105,87
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",26-03-2025 22:00,28.38910936,79.42963708,NO2,2,7,3
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",26-03-2025 22:00,27.168897,78.37696,NO2,16,17,17
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",26-03-2025 22:00,25.4547,78.6039,NO2,6,7,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",26-03-2025 22:00,25.4547,78.6039,CO,6,48,19
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",26-03-2025 22:00,25.4547,78.6039,OZONE,1,23,12
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",26-03-2025 22:00,26.509954,80.249612,OZONE,18,21,18
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26-03-2025 22:00,26.4703136,80.3229863,PM2.5,20,320,156
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",26-03-2025 22:00,22.7605581,88.3617589,PM10,79,266,117
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",26-03-2025 22:00,23.567923,87.306843,PM2.5,52,185,122
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",26-03-2025 22:00,23.567923,87.306843,NO2,1,56,17
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",26-03-2025 22:00,23.567923,87.306843,CO,4,97,52
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",26-03-2025 22:00,23.508764,87.35444,NH3,1,2,1
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",26-03-2025 22:00,23.508764,87.35444,SO2,5,45,23
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",26-03-2025 22:00,22.06047,88.109737,PM2.5,28,54,39
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",26-03-2025 22:00,22.629801,88.352017,PM10,85,165,110
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",26-03-2025 22:00,22.629801,88.352017,CO,2,39,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",26-03-2025 22:00,22.554954,88.292568,PM2.5,42,142,65
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",26-03-2025 22:00,25.301778,82.996789,PM10,58,193,116
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",26-03-2025 22:00,25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",26-03-2025 22:00,25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",26-03-2025 22:00,25.262326,82.995408,CO,1,36,11
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",26-03-2025 22:00,25.32393,82.99687,NH3,1,1,1
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",26-03-2025 22:00,27.571409,77.655757,PM10,NA,NA,NA
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",26-03-2025 22:00,30.269444,78.044167,SO2,1,4,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",26-03-2025 22:00,30.269444,78.044167,CO,72,93,76
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",26-03-2025 22:00,29.2124114,78.9611753,CO,4,69,41
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",26-03-2025 22:00,29.2124114,78.9611753,OZONE,29,84,58
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",26-03-2025 22:00,30.075911,78.2859547,SO2,3,5,4
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",26-03-2025 22:00,23.697936,86.944395,PM2.5,66,324,195
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",26-03-2025 22:00,23.697936,86.944395,NO2,14,75,48
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",26-03-2025 22:00,23.697936,86.944395,CO,16,79,35
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",26-03-2025 22:00,23.618183,87.105718,PM2.5,54,350,196
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",26-03-2025 22:00,23.618183,87.105718,NH3,1,9,5
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",26-03-2025 22:00,22.58157048,88.41002457,NO2,13,19,15
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",26-03-2025 22:00,22.49929,88.36917,PM10,79,127,98
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",26-03-2025 22:00,22.49929,88.36917,CO,12,28,15
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",26-03-2025 22:00,22.49929,88.36917,OZONE,16,86,49
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",26-03-2025 22:00,22.627847,88.380669,NO2,19,56,29
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",26-03-2025 22:00,22.51106,88.35142,PM2.5,34,75,55
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",26-03-2025 22:00,22.5448082,88.3403691,PM2.5,79,175,108
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",26-03-2025 22:00,22.5448082,88.3403691,SO2,3,9,7
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",26-03-2025 22:00,28.56923,77.393848,NH3,7,23,14
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",26-03-2025 22:00,28.56923,77.393848,OZONE,3,172,80
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",26-03-2025 22:00,25.425602,81.917152,CO,8,109,39
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",26-03-2025 22:00,25.425602,81.917152,OZONE,4,84,39
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",26-03-2025 22:00,25.494,81.863,PM10,42,117,79
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",26-03-2025 22:00,25.494,81.863,NO2,11,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",26-03-2025 22:00,25.494,81.863,OZONE,5,63,46
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",26-03-2025 22:00,25.3505986,82.9083074,OZONE,25,31,27
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",26-03-2025 22:00,29.4723508,77.7194031,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",26-03-2025 22:00,28.5447608,77.3231257,CO,2,117,69
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",26-03-2025 22:00,28.5898,77.3101,PM2.5,16,174,93
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",26-03-2025 22:00,28.5898,77.3101,NH3,5,14,10
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",26-03-2025 22:00,28.5898,77.3101,OZONE,2,146,74
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",26-03-2025 22:00,28.56923,77.393848,PM2.5,32,327,189
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",26-03-2025 22:00,22.554954,88.292568,NO2,7,21,13
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",26-03-2025 22:00,22.554954,88.292568,NH3,1,2,1
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",26-03-2025 22:00,22.611968,88.347422,OZONE,9,16,12
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",26-03-2025 22:00,22.5687319,88.2797276,NO2,9,38,19
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",26-03-2025 22:00,22.5687319,88.2797276,CO,5,52,30
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",26-03-2025 22:00,28.88528,78.7388,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",26-03-2025 22:00,28.856664,78.772638,OZONE,15,23,20
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",26-03-2025 22:00,28.802625,78.753728,PM10,57,133,97
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",26-03-2025 22:00,28.802625,78.753728,SO2,23,50,31
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26-03-2025 22:00,26.6879226,88.4152495,PM10,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2025 22:00,17.72,83.3,CO,10,94,39
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",26-03-2025 22:00,27.103358,93.679645,CO,11,70,35
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26-03-2025 22:00,26.071318,91.87488,PM2.5,58,500,287
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26-03-2025 22:00,26.071318,91.87488,PM10,72,500,283
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26-03-2025 22:00,26.2028636,91.70046436,PM2.5,96,314,226
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26-03-2025 22:00,26.2028636,91.70046436,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26-03-2025 22:00,26.2028636,91.70046436,SO2,18,25,20
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26-03-2025 22:00,26.2028636,91.70046436,CO,12,30,15
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26-03-2025 22:00,26.10887,91.589544,PM2.5,35,336,239
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",26-03-2025 22:00,16.536107,80.594233,NO2,12,16,13
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",26-03-2025 22:00,16.536107,80.594233,NH3,3,3,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",26-03-2025 22:00,16.536107,80.594233,SO2,7,10,9
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",26-03-2025 22:00,16.486692,80.699436,CO,13,22,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",26-03-2025 22:00,16.509717,80.612222,NH3,3,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",26-03-2025 22:00,16.554731,80.64911,NO2,14,18,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",26-03-2025 22:00,16.554731,80.64911,NH3,3,5,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26-03-2025 22:00,17.72,83.3,NO2,43,60,49
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",26-03-2025 22:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",26-03-2025 22:00,25.560083,87.553265,CO,8,98,40
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",26-03-2025 22:00,25.560083,87.553265,OZONE,19,58,41
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26-03-2025 22:00,26.0881305,87.93840336,NH3,10,14,11
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",26-03-2025 22:00,27.308328,84.531742,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",26-03-2025 22:00,27.308328,84.531742,SO2,5,7,6
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",26-03-2025 22:00,27.308328,84.531742,OZONE,9,10,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26-03-2025 22:00,26.63086,84.90051,PM10,74,500,183
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",26-03-2025 22:00,11.654054,92.734055,NO2,8,54,24
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",26-03-2025 22:00,16.5150833,80.5181667,NH3,4,5,5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",26-03-2025 22:00,16.5150833,80.5181667,OZONE,13,65,49
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",26-03-2025 22:00,14.675886,77.593027,PM2.5,46,61,53
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",26-03-2025 22:00,13.20488,79.097889,PM10,36,124,78
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",26-03-2025 22:00,13.20488,79.097889,SO2,2,3,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",26-03-2025 22:00,14.465052,78.824187,PM10,47,65,55
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",26-03-2025 22:00,16.9872867,81.7363176,SO2,6,13,9
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",26-03-2025 22:00,16.9872867,81.7363176,OZONE,4,11,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",26-03-2025 22:00,13.67,79.35,PM2.5,40,98,62
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",26-03-2025 22:00,13.67,79.35,NO2,15,39,22
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",26-03-2025 22:00,13.67,79.35,NH3,1,2,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",26-03-2025 22:00,24.7955,84.9994,PM2.5,39,351,165
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",26-03-2025 22:00,24.792403,84.992416,NO2,2,7,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",26-03-2025 22:00,24.792403,84.992416,OZONE,4,50,14
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",26-03-2025 22:00,25.697189,85.2459,PM10,121,449,209
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",26-03-2025 22:00,25.697189,85.2459,CO,25,88,41
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",26-03-2025 22:00,25.560083,87.553265,NO2,12,17,14
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",26-03-2025 22:00,24.75746,84.366208,OZONE,10,109,79
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",26-03-2025 22:00,25.42742023,86.13886079,NH3,13,16,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26-03-2025 22:00,26.80365,84.51954,NH3,2,6,4
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26-03-2025 22:00,26.80365,84.51954,SO2,8,19,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",26-03-2025 22:00,25.251013,86.989001,PM2.5,27,87,40
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",26-03-2025 22:00,25.251013,86.989001,NH3,2,4,2
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",26-03-2025 22:00,25.265194,87.012947,NO2,9,10,9
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",26-03-2025 22:00,25.265194,87.012947,NH3,1,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",26-03-2025 22:00,25.265194,87.012947,CO,14,72,49
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",26-03-2025 22:00,25.204762,85.51496,SO2,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",26-03-2025 22:00,25.56752,83.966379,CO,6,76,53
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26-03-2025 22:00,26.1875,91.744194,PM10,106,197,144
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26-03-2025 22:00,26.1875,91.744194,OZONE,17,18,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26-03-2025 22:00,26.181742,91.78063,OZONE,11,102,61
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26-03-2025 22:00,26.349082,92.68449,NH3,4,4,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26-03-2025 22:00,26.987634,94.636574,NH3,1,8,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26-03-2025 22:00,26.146529,87.454184,CO,22,64,36
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",26-03-2025 22:00,30.735567,76.775714,CO,32,64,44
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",26-03-2025 22:00,30.751462,76.762879,PM2.5,77,273,136
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",26-03-2025 22:00,30.719859,76.738637,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",26-03-2025 22:00,21.194815,81.31477,NO2,11,94,42
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",26-03-2025 22:00,21.194815,81.31477,SO2,19,76,35
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",26-03-2025 22:00,21.194815,81.31477,OZONE,9,40,27
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",26-03-2025 22:00,21.185571,81.343175,PM2.5,28,66,47
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",26-03-2025 22:00,22.1910172,83.5197009,NH3,1,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",26-03-2025 22:00,21.258815,81.578979,NO2,36,90,62
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",26-03-2025 22:00,21.219665,81.630094,NO2,61,168,100
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",26-03-2025 22:00,21.219665,81.630094,CO,20,90,44
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",26-03-2025 22:00,21.237755,81.705301,PM2.5,33,83,59
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",26-03-2025 22:00,21.371751,81.664929,PM2.5,57,256,137
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26-03-2025 22:00,26.1403345,85.3650192,CO,48,111,82
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26-03-2025 22:00,26.1403345,85.3650192,OZONE,9,89,55
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26-03-2025 22:00,26.1209,85.3647,OZONE,10,79,67
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",26-03-2025 22:00,25.586562,85.043586,SO2,3,7,5
